"2016-11-24 12:16:250 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26ID: B  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:26I: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:26ID:BB  Data: 00 00 00 BB 00 00 0000 
"
"2016-11-24 12:16:26D: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:26I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:26ID:BC  Data: 00 00 00 BB 00 00 00 00
"
"2016-11-24 12:16:27ID:BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27D: BB  Data: 00 00 00 BB 00 00 0000 
"
"2016-11-24 12:16:27D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27I: BB  Data: 00 00 00 BB 00 00 0000 
"
"2016-11-24 12:16:27D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27I: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27ID:BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27ID: B  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27ID:BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27I: BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27ID: C  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27ID:BB  Data: 00 00 00 BB 00 00 00 00
"
"2016-11-24 12:16:27ID: C  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27ID: B  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:27ID: B  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:27ID:BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28I: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28ID:BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28ID: B  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28ID:BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28ID: C  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28ID: B  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28I: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28I: BC  Data: 00 00 00 BB 00 00 00 0 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:28I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29D: BC  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BB  Data: 00 00 00 BB 00 00 0 00 
"
"2016-11-24 12:16:29I: BC  Data: 00 00 00 BB 00 00 0 00 
"
